ticket_id,date_id,customer_id,store_id,resolution_time_hours,ticket_count,escalation_flag,issue_type,status
2135,194,44817,,4,1,0,return_request,resolved
2136,196,3237,,4,1,0,return_request,resolved
2137,197,40561,,4,1,0,return_request,resolved
2138,197,1041,,2,1,0,return_request,resolved
2139,202,46735,,24,1,0,return_request,resolved
2140,206,19431,,8,1,0,delivery_problem,resolved
2141,205,2244,,8,1,0,warranty_claim,resolved
2142,201,44403,1,48,1,0,return_request,resolved
2143,205,41427,,24,1,0,return_request,resolved
2144,195,47856,14,168,1,1,return_request,resolved
2145,207,29557,,24,1,0,return_request,resolved
2146,198,46471,,8,1,0,return_request,resolved
2147,206,45567,27,24,1,0,product_inquiry,resolved
2148,205,35154,,48,1,0,return_request,resolved
2149,198,30188,,4,1,0,return_request,resolved
2150,200,13662,,4,1,0,return_request,resolved
2151,196,43470,,24,1,0,return_request,resolved
2152,210,10020,10,48,1,0,technical_issue,resolved
2153,205,33884,,48,1,0,return_request,resolved
2154,209,45786,,24,1,0,return_request,resolved
2155,204,35029,,24,1,0,technical_issue,resolved
2156,197,35557,,48,1,0,return_request,resolved
2157,199,32742,,72,1,1,return_request,resolved
2158,199,33565,,8,1,0,return_request,resolved
2159,201,7950,,48,1,0,return_request,in_progress
2160,208,35606,,4,1,0,billing_issue,resolved
2161,208,40216,,48,1,0,return_request,pending
2162,211,44104,,4,1,0,return_request,in_progress
2163,202,19302,,120,1,1,delivery_problem,resolved
2164,201,38514,,72,1,1,return_request,resolved
2165,207,48602,,8,1,0,return_request,resolved
2166,205,36530,,24,1,0,technical_issue,in_progress
2167,204,17747,,48,1,0,technical_issue,resolved
2168,211,31387,,168,1,1,return_request,pending
2169,209,24831,22,2,1,0,billing_issue,resolved
2170,204,27640,,4,1,0,delivery_problem,in_progress
2171,212,25441,,8,1,0,return_request,in_progress
2172,208,4937,,8,1,0,return_request,resolved
2173,209,19120,,72,1,1,return_request,resolved
2174,202,34457,,24,1,0,return_request,resolved
2175,213,28466,,24,1,0,return_request,pending
2176,209,24948,14,48,1,0,delivery_problem,resolved
2177,199,33670,,72,1,1,delivery_problem,in_progress
2178,213,40825,,48,1,0,return_request,resolved
2179,204,16367,,8,1,0,return_request,resolved
2180,208,33186,,24,1,0,billing_issue,resolved
2181,200,39932,,24,1,0,return_request,resolved
2182,201,33653,,72,1,1,return_request,resolved
2183,210,48530,,48,1,0,product_inquiry,resolved
2184,201,2921,8,8,1,0,warranty_claim,resolved
2185,214,18397,,48,1,0,return_request,resolved
2186,212,13196,,8,1,0,technical_issue,resolved
2187,205,21125,7,48,1,0,return_request,resolved
2188,207,22904,,24,1,0,warranty_claim,resolved
2189,211,29182,,8,1,0,billing_issue,resolved
2190,211,40787,2,24,1,0,billing_issue,resolved
2191,202,12799,,4,1,0,return_request,resolved
2192,210,31288,12,8,1,0,technical_issue,resolved
2193,211,49753,,8,1,0,return_request,pending
2194,202,9746,,24,1,0,delivery_problem,resolved
2195,212,19413,,4,1,0,return_request,resolved
2196,201,13089,,2,1,0,return_request,resolved
2197,209,36438,24,48,1,0,technical_issue,resolved
2198,205,15448,,48,1,0,return_request,resolved
2199,212,46975,,48,1,0,delivery_problem,resolved
2200,213,10003,,8,1,0,return_request,resolved
2201,214,20741,,48,1,0,return_request,resolved
2202,201,8645,,48,1,0,billing_issue,resolved
2203,203,40447,,2,1,0,billing_issue,resolved
2204,204,6118,,48,1,0,return_request,resolved
2205,206,35174,,72,1,1,return_request,resolved
2206,208,33553,,8,1,0,return_request,resolved
2207,210,29707,15,24,1,0,return_request,resolved
2208,205,8808,,48,1,0,return_request,resolved
2209,206,27971,,72,1,1,delivery_problem,resolved
2210,208,26770,,120,1,1,return_request,resolved
2211,214,24672,,72,1,1,return_request,resolved
2212,203,24568,,2,1,0,return_request,resolved
2213,214,13482,,2,1,0,return_request,resolved
2214,213,13888,,72,1,1,return_request,resolved
2215,214,37499,,24,1,0,return_request,resolved
2216,211,45574,17,8,1,0,technical_issue,resolved
2217,216,41812,27,72,1,1,billing_issue,resolved
2218,215,27557,26,8,1,0,return_request,resolved
2219,209,28872,23,4,1,0,return_request,resolved
2220,205,47133,22,24,1,0,return_request,resolved
2221,218,40800,,48,1,0,return_request,resolved
2222,212,31367,,24,1,0,return_request,resolved
2223,210,12147,,8,1,0,return_request,in_progress
2224,204,13349,,24,1,0,return_request,resolved
2225,215,46297,,8,1,0,product_inquiry,resolved
2226,216,48268,,8,1,0,technical_issue,resolved
2227,214,36692,,2,1,0,delivery_problem,pending
2228,214,47238,,2,1,0,return_request,resolved
2229,218,153,,4,1,0,return_request,resolved
2230,212,20044,,24,1,0,return_request,resolved
2231,207,49730,26,24,1,0,return_request,resolved
2232,218,27174,,72,1,1,return_request,resolved
2233,208,1048,,2,1,0,return_request,resolved
2234,208,42370,,8,1,0,return_request,resolved
2235,212,22454,,24,1,0,product_inquiry,pending
2236,216,21062,,2,1,0,return_request,resolved
2237,220,12812,,48,1,0,return_request,resolved
2238,211,1619,,4,1,0,return_request,resolved
2239,214,6026,,48,1,0,warranty_claim,pending
2240,220,541,,2,1,0,return_request,resolved
2241,208,27943,,48,1,0,return_request,resolved
2242,215,3755,,48,1,0,return_request,resolved
2243,211,45296,,2,1,0,return_request,resolved
2244,217,3348,,24,1,0,return_request,resolved
2245,211,35913,,48,1,0,technical_issue,resolved
2246,208,11084,,72,1,1,return_request,resolved
2247,206,32069,,48,1,0,return_request,resolved
2248,209,7512,,48,1,0,return_request,resolved
2249,216,35103,,24,1,0,return_request,resolved
2250,216,49930,4,4,1,0,billing_issue,resolved
2251,210,3140,,48,1,0,return_request,resolved
2252,206,22859,,72,1,1,return_request,resolved
2253,213,17266,28,4,1,0,technical_issue,resolved
2254,213,1600,,8,1,0,technical_issue,resolved
2255,219,26836,,24,1,0,billing_issue,resolved
2256,221,47261,27,2,1,0,technical_issue,resolved
2257,220,29923,,8,1,0,billing_issue,resolved
2258,208,15346,,4,1,0,technical_issue,resolved
2259,217,44480,20,24,1,0,billing_issue,resolved
2260,211,34132,,120,1,1,return_request,resolved
2261,221,2218,,72,1,1,return_request,resolved
2262,208,41258,,48,1,0,return_request,pending
2263,208,27444,28,8,1,0,product_inquiry,resolved
2264,220,27423,,24,1,0,return_request,resolved
2265,208,16189,,48,1,0,delivery_problem,resolved
2266,209,42649,,72,1,1,return_request,resolved
2267,219,16742,,4,1,0,return_request,resolved
2268,217,28541,,48,1,0,return_request,resolved
2269,220,23648,,8,1,0,technical_issue,resolved
2270,219,13534,,48,1,0,delivery_problem,resolved
2271,214,35449,8,2,1,0,technical_issue,resolved
2272,217,46717,,24,1,0,delivery_problem,resolved
2273,222,32186,,72,1,1,technical_issue,resolved
2274,218,43350,,48,1,0,return_request,resolved
2275,211,38249,,4,1,0,return_request,resolved
2276,218,49377,,48,1,0,return_request,resolved
2277,215,11274,,8,1,0,return_request,pending
2278,214,1980,,2,1,0,return_request,resolved
2279,215,22380,1,8,1,0,return_request,resolved
2280,220,11734,,4,1,0,return_request,pending
2281,217,27148,,72,1,1,return_request,pending
2282,220,26550,,8,1,0,billing_issue,resolved
2283,219,11529,24,4,1,0,billing_issue,resolved
2284,219,2984,,72,1,1,return_request,resolved
2285,216,31701,,120,1,1,billing_issue,pending
2286,212,17524,,8,1,0,return_request,resolved
2287,221,20473,,24,1,0,return_request,resolved
2288,221,23682,,8,1,0,product_inquiry,resolved
2289,212,4709,,4,1,0,return_request,resolved
2290,211,12121,26,8,1,0,delivery_problem,resolved
2291,215,33543,,8,1,0,return_request,resolved
2292,224,31803,,4,1,0,return_request,pending
2293,223,41066,7,72,1,1,warranty_claim,resolved
2294,223,15343,2,4,1,0,billing_issue,resolved
2295,213,17762,4,8,1,0,billing_issue,resolved
2296,220,31132,,48,1,0,return_request,resolved
2297,218,33387,,120,1,1,return_request,resolved
2298,221,37469,,4,1,0,return_request,resolved
2299,214,43056,,48,1,0,return_request,resolved
2300,211,4614,,24,1,0,return_request,resolved
2301,221,39573,,8,1,0,billing_issue,resolved
2302,224,6883,,8,1,0,return_request,resolved
2303,213,28039,,120,1,1,return_request,resolved
2304,211,30165,,8,1,0,return_request,resolved
2305,221,33669,,4,1,0,return_request,resolved
2306,211,32089,,4,1,0,return_request,resolved
2307,215,6223,,8,1,0,return_request,resolved
2308,220,12012,,8,1,0,delivery_problem,resolved
2309,218,38722,3,24,1,0,delivery_problem,resolved
2310,223,17741,,24,1,0,return_request,resolved
2311,224,7007,,72,1,1,return_request,pending
2312,218,774,,8,1,0,return_request,resolved
2313,217,46608,,24,1,0,return_request,resolved
2314,217,16625,,8,1,0,technical_issue,in_progress
2315,213,32073,,48,1,0,product_inquiry,pending
2316,220,20226,,24,1,0,return_request,resolved
2317,218,34479,,4,1,0,billing_issue,resolved
2318,214,15731,26,4,1,0,delivery_problem,resolved
2319,218,33736,,2,1,0,return_request,resolved
2320,223,13680,,24,1,0,return_request,in_progress
2321,226,38797,,24,1,0,return_request,resolved
2322,216,24896,,4,1,0,return_request,resolved
2323,222,14003,,4,1,0,return_request,resolved
2324,214,22,10,24,1,0,product_inquiry,resolved
2325,213,16140,,4,1,0,return_request,resolved
2326,221,9715,,24,1,0,return_request,resolved
2327,215,45276,,48,1,0,return_request,resolved
2328,227,23391,,168,1,1,return_request,resolved
2329,219,44796,,24,1,0,return_request,resolved
2330,228,3675,,4,1,0,return_request,resolved
2331,219,47051,,4,1,0,delivery_problem,in_progress
2332,221,12744,,24,1,0,return_request,resolved
2333,215,11982,,48,1,0,return_request,resolved
2334,220,22674,,48,1,0,return_request,resolved
2335,223,29555,,24,1,0,delivery_problem,in_progress
2336,219,40201,19,120,1,1,return_request,resolved
2337,224,9911,,2,1,0,return_request,resolved
2338,224,17231,,48,1,0,return_request,resolved
2339,217,28209,,24,1,0,product_inquiry,resolved
2340,223,4599,,24,1,0,return_request,in_progress
2341,224,6806,14,2,1,0,product_inquiry,pending
2342,215,15806,,120,1,1,return_request,resolved
2343,218,12317,22,24,1,0,product_inquiry,resolved
2344,228,37868,,2,1,0,return_request,resolved
2345,224,43435,,4,1,0,return_request,resolved
2346,220,20184,,24,1,0,delivery_problem,resolved
2347,222,8543,,2,1,0,return_request,in_progress
2348,221,38512,,72,1,1,return_request,pending
2349,227,49533,,120,1,1,billing_issue,resolved
2350,228,31855,,4,1,0,return_request,resolved
2351,219,44429,23,48,1,0,return_request,resolved
2352,218,17732,,72,1,1,return_request,resolved
2353,221,48789,,24,1,0,return_request,resolved
2354,220,24222,4,2,1,0,return_request,resolved
2355,230,48099,,8,1,0,warranty_claim,resolved
2356,220,9381,,24,1,0,return_request,resolved
2357,222,45480,,4,1,0,technical_issue,resolved
2358,228,27785,,48,1,0,product_inquiry,in_progress
2359,230,7887,,48,1,0,return_request,resolved
2360,220,38944,18,8,1,0,billing_issue,resolved
2361,224,25678,,48,1,0,delivery_problem,resolved
2362,217,42522,,8,1,0,return_request,resolved
2363,230,21186,,24,1,0,return_request,resolved
2364,222,18278,,120,1,1,return_request,resolved
2365,225,9808,,48,1,0,return_request,resolved
2366,232,11855,,24,1,0,return_request,resolved
2367,227,30968,,2,1,0,return_request,resolved
2368,221,6133,,168,1,1,billing_issue,resolved
2369,226,5715,,24,1,0,return_request,resolved
2370,224,5218,,24,1,0,return_request,in_progress
2371,231,23645,,24,1,0,technical_issue,resolved
2372,232,36723,,8,1,0,billing_issue,pending
2373,221,11389,,8,1,0,return_request,resolved
2374,223,41089,,8,1,0,return_request,resolved
2375,224,39092,,2,1,0,technical_issue,resolved
2376,220,12341,21,120,1,1,warranty_claim,resolved
2377,231,13612,23,24,1,0,product_inquiry,resolved
2378,220,33542,3,8,1,0,return_request,resolved
2379,228,7831,,8,1,0,return_request,resolved
2380,228,47501,6,4,1,0,return_request,in_progress
2381,228,47581,,8,1,0,technical_issue,resolved
2382,226,16098,,8,1,0,return_request,in_progress
2383,233,40478,,4,1,0,return_request,resolved
2384,231,44611,,24,1,0,return_request,resolved
2385,226,40656,,8,1,0,return_request,resolved
2386,227,19807,,2,1,0,return_request,resolved
2387,224,34642,,48,1,0,technical_issue,resolved
2388,233,20980,,4,1,0,delivery_problem,resolved
2389,234,1554,,72,1,1,return_request,pending
2390,224,21728,,72,1,1,return_request,resolved
2391,228,3372,,24,1,0,return_request,resolved
2392,226,18550,,168,1,1,return_request,resolved
2393,235,24161,,24,1,0,product_inquiry,resolved
2394,223,40647,,8,1,0,return_request,pending
2395,224,9134,,24,1,0,return_request,resolved
2396,229,42914,,8,1,0,return_request,resolved
2397,228,47450,,48,1,0,return_request,in_progress
2398,237,38995,,4,1,0,return_request,resolved
2399,228,36721,,120,1,1,return_request,resolved
2400,234,4659,,8,1,0,billing_issue,resolved
2401,231,16624,,24,1,0,return_request,resolved
2402,231,43172,,4,1,0,return_request,resolved
2403,228,16632,,48,1,0,return_request,in_progress
2404,230,22377,4,48,1,0,warranty_claim,pending
2405,231,33829,,8,1,0,return_request,resolved
2406,233,43658,,168,1,1,product_inquiry,resolved
2407,225,34787,,24,1,0,return_request,resolved
2408,232,48067,,8,1,0,return_request,resolved
2409,239,45095,,24,1,0,delivery_problem,resolved
2410,239,34917,,8,1,0,return_request,resolved
2411,238,41238,18,72,1,1,billing_issue,resolved
2412,233,45127,,72,1,1,return_request,resolved
2413,237,48054,,8,1,0,return_request,resolved
2414,232,35424,,2,1,0,technical_issue,resolved
2415,226,9536,,24,1,0,return_request,resolved
2416,235,33399,,48,1,0,delivery_problem,resolved
2417,228,31979,1,8,1,0,billing_issue,resolved
2418,231,11780,,4,1,0,return_request,resolved
2419,233,7080,,4,1,0,return_request,in_progress
2420,238,4028,,24,1,0,warranty_claim,resolved
2421,235,13353,24,48,1,0,return_request,pending
2422,229,5126,,24,1,0,technical_issue,resolved
2423,229,23082,,168,1,1,delivery_problem,resolved
2424,226,7984,22,4,1,0,return_request,resolved
2425,234,25109,,72,1,1,return_request,pending
2426,239,23503,,48,1,0,return_request,resolved
2427,238,3588,,168,1,1,return_request,resolved
2428,240,15457,,8,1,0,return_request,resolved
2429,233,8466,,24,1,0,technical_issue,resolved
2430,232,28800,,24,1,0,return_request,resolved
2431,232,39729,,4,1,0,return_request,resolved
2432,227,10343,,8,1,0,return_request,resolved
2433,228,35357,10,72,1,1,product_inquiry,resolved
2434,234,32649,,24,1,0,return_request,pending
2435,229,33295,,8,1,0,return_request,resolved
2436,237,38675,,4,1,0,technical_issue,resolved
2437,239,38604,,24,1,0,technical_issue,resolved
2438,241,43140,,72,1,1,return_request,pending
2439,231,31782,,4,1,0,return_request,resolved
2440,228,37214,,72,1,1,return_request,resolved
2441,232,18472,,24,1,0,return_request,resolved
2442,241,24300,8,48,1,0,technical_issue,resolved
2443,232,23561,,72,1,1,return_request,in_progress
2444,229,29101,,4,1,0,return_request,pending
2445,230,10863,,8,1,0,return_request,resolved
2446,241,1141,,48,1,0,return_request,resolved
2447,234,4140,,48,1,0,return_request,resolved
2448,229,43672,,8,1,0,return_request,resolved
2449,231,38900,,24,1,0,return_request,in_progress
2450,234,43566,,4,1,0,return_request,resolved
2451,237,11496,,24,1,0,return_request,resolved
2452,242,33849,,2,1,0,delivery_problem,resolved
2453,244,22323,,4,1,0,return_request,resolved
2454,237,40341,,8,1,0,delivery_problem,resolved
2455,231,7081,,72,1,1,return_request,pending
2456,231,28536,,120,1,1,delivery_problem,resolved
2457,237,31889,17,24,1,0,product_inquiry,resolved
2458,234,4828,21,8,1,0,technical_issue,pending
2459,241,7632,19,24,1,0,return_request,resolved
2460,232,24080,,8,1,0,return_request,resolved
2461,239,8932,,168,1,1,return_request,resolved
2462,239,18115,,4,1,0,return_request,resolved
2463,239,41788,,8,1,0,return_request,resolved
2464,245,31629,,8,1,0,return_request,resolved
2465,232,39195,,8,1,0,product_inquiry,resolved
2466,242,23626,,8,1,0,return_request,resolved
2467,232,36704,,24,1,0,return_request,resolved
2468,240,13286,,8,1,0,return_request,resolved
2469,239,36864,,48,1,0,return_request,resolved
2470,233,14550,,8,1,0,return_request,resolved
2471,245,47508,,24,1,0,product_inquiry,resolved
2472,243,472,,72,1,1,return_request,pending
2473,234,44682,,8,1,0,warranty_claim,in_progress
2474,234,3222,,2,1,0,technical_issue,resolved
2475,235,37534,,2,1,0,return_request,resolved
2476,233,23629,,24,1,0,product_inquiry,in_progress
2477,244,4312,,2,1,0,return_request,resolved
2478,233,41332,,48,1,0,return_request,resolved
2479,239,15085,,8,1,0,delivery_problem,resolved
2480,236,39678,,8,1,0,return_request,resolved
2481,233,43904,,24,1,0,return_request,resolved
2482,240,24489,,4,1,0,billing_issue,resolved
2483,234,35072,22,8,1,0,technical_issue,resolved
2484,243,17204,,2,1,0,delivery_problem,resolved
2485,246,34980,,8,1,0,return_request,pending
2486,239,29108,,8,1,0,billing_issue,resolved
2487,240,35389,,8,1,0,return_request,resolved
2488,243,18310,,2,1,0,return_request,resolved
2489,248,48440,25,4,1,0,delivery_problem,resolved
2490,238,48300,2,24,1,0,technical_issue,resolved
2491,248,25063,,120,1,1,billing_issue,resolved
2492,244,772,,120,1,1,return_request,in_progress
2493,245,14486,27,4,1,0,return_request,resolved
2494,243,23932,,48,1,0,return_request,resolved
2495,248,29968,,4,1,0,return_request,resolved
2496,249,13233,,24,1,0,technical_issue,resolved
2497,235,17993,,2,1,0,return_request,resolved
2498,246,12682,,2,1,0,return_request,resolved
2499,247,6922,,48,1,0,return_request,resolved
2500,244,35522,26,8,1,0,delivery_problem,in_progress
2501,243,3096,,8,1,0,delivery_problem,resolved
2502,239,28620,,4,1,0,return_request,resolved
2503,239,29145,,48,1,0,billing_issue,pending
2504,242,49658,10,48,1,0,return_request,resolved
2505,245,40076,11,2,1,0,delivery_problem,resolved
2506,246,30944,,120,1,1,return_request,resolved
2507,243,32492,,2,1,0,return_request,resolved
2508,249,3860,,8,1,0,technical_issue,resolved
2509,247,2639,,8,1,0,return_request,resolved
2510,241,34799,,8,1,0,return_request,in_progress
